10.388415336608887, 80.77406311035156, -43.57999801635742, 0.0, -0.0, -0.8191526532173157, 0.5735755562782288
18.11046600341797, 76.26078033447266, -43.57999801635742, 0.0, -0.0, -0.939693033695221, 0.34201890230178833
25.433794021606445, 66.28687286376953, -43.57999801635742, 0.0, -0.0, -0.9848079085350037, 0.1736472249031067
30.065513610839844, 56.549530029296875, -43.57999801635742, 0.0, -0.0, -0.9848079681396484, 0.17364656925201416
32.30064392089844, 45.6310920715332, -43.87999725341797, -0.0, 0.0, 1.0, 2.562999725341797e-06
26.503353118896484, 38.19984436035156, -43.37999725341797, -0.0, 0.0, 0.7071041464805603, 0.7071093916893005
3.264113664627075, 37.569061279296875, -43.57999801635742, -0.0, 0.0, 0.642784595489502, 0.7660470008850098
-16.862957000732422, 45.41843795776367, -46.57999801635742, -0.0, 0.0, 0.17364364862442017, 0.9848085641860962
-15.493884086608887, 63.18687438964844, -52.07999801635742, 0.0, -0.0, -0.17365287244319916, 0.9848069548606873
-6.320737361907959, 78.21236419677734, -55.779998779296875, 0.0, -0.0, -0.5735815763473511, 0.8191484212875366
5.143640041351318, 82.38504791259766, -55.779998779296875, 0.0, -0.0, -0.5735815763473511, 0.8191484212875366
14.558510780334473, 84.4320297241211, -55.18000030517578, 0.0, -0.0, -0.7071105241775513, 0.7071030139923096
23.858510971069336, 82.83203125, -32.07999801635742, 0.0, -0.0, -0.7071105241775513, 0.7071030139923096
38.25851058959961, 78.13202667236328, -31.3799991607666, 0.0, -0.0, -0.9396945834159851, 0.3420146107673645
51.058509826660156, 52.13203048706055, -25.8799991607666, -0.0, 0.0, 1.0, 6.258487701416016e-06
44.95851135253906, 38.932029724121094, -25.8799991607666, -0.0, 0.0, 0.9396902322769165, 0.3420267701148987
25.958515167236328, 26.33203125, -19.8799991607666, -0.0, 0.0, 0.7071012258529663, 0.7071123123168945
11.658514976501465, 26.33203125, -12.779999732971191, -0.0, 0.0, 0.7071012258529663, 0.7071123123168945
-10.141484260559082, 22.632030487060547, -6.37999963760376, -0.0, 0.0, 0.8191476464271545, 0.5735827684402466
-24.641483306884766, 9.132031440734863, 2.119999885559082, -0.0, 0.0, 0.8660216927528381, 0.5000063180923462
